fecha,idema,estacion_meteo,provincia_meteo,altitud_meteo,temp_media,precipitacion,prec_traza,temp_min,temp_max,viento_vel_media,direccion_viento,racha_max,insolacion,presion_max,presion_min,anio_meteo,mes_meteo,dia_meteo
2022-10-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,20.4,0.0,False,14.9,25.9,1.9,30,6.9,8.1,998.8,994.4,2022,10,6
2022-10-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,21.0,0.0,False,15.9,26.1,2.2,11,6.7,4.9,994.9,989.0,2022,10,7
2022-10-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,20.4,0.0,False,15.6,25.3,4.4,31,10.3,10.1,990.8,987.1,2022,10,8
2022-10-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,19.6,0.0,True,12.6,26.7,1.7,13,5.8,10.0,988.7,983.5,2022,10,9
2022-10-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,19.4,1.0,False,15.5,23.2,1.9,25,6.7,0.5,989.0,986.0,2022,10,10
2022-10-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,19.0,0.4,False,16.5,21.5,1.7,99,5.8,0.6,991.1,988.4,2022,10,11
2022-10-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,19.2,0.0,False,13.8,24.7,2.8,30,8.6,10.7,993.2,989.9,2022,10,12
2022-10-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,18.6,0.0,False,12.2,25.0,1.9,31,5.3,9.5,994.9,991.1,2022,10,13
2022-10-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,20.3,0.0,False,13.5,27.1,3.3,28,10.0,10.8,993.2,987.8,2022,10,14
2022-10-15,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,21.6,0.0,False,14.0,29.1,3.1,10,6.4,9.9,987.8,981.8,2022,10,15
2022-10-16,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,22.4,1.4,False,15.3,29.6,4.4,11,11.7,9.2,988.8,984.3,2022,10,16
2022-10-17,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,22.2,1.4,False,18.4,26.0,4.4,12,11.4,5.5,995.1,988.8,2022,10,17
2022-10-18,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,23.8,0.0,False,18.4,29.1,3.6,12,10.8,6.5,995.5,990.7,2022,10,18
2022-10-19,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,22.7,0.2,False,17.5,27.9,5.0,26,18.6,0.0,991.2,985.4,2022,10,19
2022-10-20,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,19.3,1.4,False,17.2,21.4,5.3,12,13.3,0.1,987.1,982.8,2022,10,20
2022-10-21,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,19.2,0.4,False,16.6,21.9,2.8,22,8.3,1.2,987.1,983.1,2022,10,21
2022-10-22,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,20.0,0.0,True,15.2,24.9,3.9,14,10.0,8.6,987.6,983.0,2022,10,22
2022-10-23,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,22.0,0.0,True,16.7,27.4,4.4,24,14.7,2.8,986.9,982.1,2022,10,23
2022-10-24,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,19.6,0.0,False,15.0,24.1,1.7,27,8.1,3.1,989.2,986.1,2022,10,24
2022-10-25,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,19.7,0.0,False,15.4,24.0,2.5,13,14.4,2.3,988.6,982.9,2022,10,25
2022-10-26,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,19.7,0.0,False,15.4,24.0,2.2,12,6.4,2.5,991.8,987.4,2022,10,26
2022-10-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,21.2,0.0,False,14.7,27.8,3.9,14,9.2,5.8,993.6,990.8,2022,10,27
2022-10-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,21.4,0.0,False,16.2,26.5,3.6,11,8.3,4.9,995.5,991.6,2022,10,28
2022-10-29,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,20.1,0.0,False,14.8,25.4,3.1,12,10.6,5.7,992.5,989.1,2022,10,29
2022-10-30,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,17.3,0.0,True,13.8,20.8,3.1,11,6.1,0.5,991.3,987.8,2022,10,30
2022-10-31,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,17.4,0.0,False,13.2,21.6,2.2,14,7.2,0.7,990.3,986.4,2022,10,31
2022-11-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,18.4,0.0,False,12.7,24.1,1.1,28,6.7,8.9,994.5,990.3,2022,11,1
2022-11-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,16.8,0.0,True,11.5,22.1,2.2,29,8.1,6.9,996.1,989.5,2022,11,2
2022-11-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,16.6,6.2,False,11.6,21.5,2.5,27,13.1,2.1,989.6,984.2,2022,11,3
2022-11-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.1,0.2,False,7.8,16.4,7.8,32,18.9,8.2,992.5,987.7,2022,11,4
2022-11-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,13.3,0.0,False,8.1,18.5,4.7,30,12.5,9.9,992.9,988.8,2022,11,5
2022-11-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.8,0.0,False,4.6,18.9,2.2,28,6.4,9.6,990.4,986.6,2022,11,6
2022-11-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,13.8,0.0,False,7.6,20.1,2.5,12,7.8,7.7,991.0,986.0,2022,11,7
2022-11-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,15.7,0.2,False,9.8,21.6,1.7,99,5.6,2.5,987.1,983.9,2022,11,8
2022-11-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,15.5,0.0,True,11.9,19.1,2.5,24,6.9,1.7,992.1,985.2,2022,11,9
2022-11-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,13.6,0.0,False,8.1,19.2,2.5,30,8.1,9.8,996.9,992.0,2022,11,10
2022-11-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,13.2,6.2,False,7.6,18.7,2.2,14,8.1,3.6,998.7,995.9,2022,11,11
2022-11-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.6,0.0,False,9.3,16.0,2.2,14,8.9,0.5,997.6,993.6,2022,11,12
2022-11-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,13.0,0.0,False,7.1,19.0,1.9,99,4.7,9.2,993.7,987.2,2022,11,13
2022-11-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.9,0.2,False,9.6,16.2,2.2,99,5.0,0.0,988.5,985.2,2022,11,14
2022-11-15,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,15.8,0.6,False,12.9,18.6,3.9,25,12.8,0.8,985.2,978.3,2022,11,15
2022-11-16,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,14.7,0.0,False,10.4,19.0,5.0,28,15.6,2.8,979.6,975.6,2022,11,16
2022-11-17,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,16.8,0.4,False,11.7,21.8,6.9,29,18.9,2.7,980.0,973.4,2022,11,17
2022-11-18,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.9,0.4,False,8.4,13.4,5.6,30,13.3,0.2,983.9,980.0,2022,11,18
2022-11-19,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.4,0.0,False,6.4,12.5,7.5,99,18.1,6.6,989.6,983.7,2022,11,19
2022-11-20,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.2,3.0,False,7.0,15.3,4.7,30,13.3,4.0,991.7,989.0,2022,11,20
2022-11-21,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.0,5.2,False,6.9,17.1,5.0,35,23.9,0.6,989.1,973.7,2022,11,21
2022-11-22,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.6,1.8,False,6.6,12.7,6.9,26,13.3,1.6,984.3,978.2,2022,11,22
2022-11-23,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.2,0.2,False,8.1,16.2,3.3,29,10.0,3.0,987.9,975.6,2022,11,23
2022-11-24,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.8,0.8,False,6.1,11.5,2.2,11,6.1,0.0,989.1,985.6,2022,11,24
2022-11-25,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.8,0.0,False,7.5,14.2,5.8,31,14.7,3.4,999.0,988.6,2022,11,25
2022-11-26,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.3,0.0,False,5.1,15.5,2.5,29,10.3,6.8,1000.0,996.6,2022,11,26
2022-11-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.0,4.4,False,2.8,13.1,1.4,11,5.8,7.4,997.2,988.1,2022,11,27
2022-11-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.9,0.0,False,7.0,14.8,6.4,32,15.8,6.6,991.5,987.9,2022,11,28
2022-11-29,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.3,0.0,False,7.8,14.8,6.9,30,15.6,6.6,990.8,987.8,2022,11,29
2022-11-30,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.0,0.0,False,5.4,14.7,1.4,28,8.1,3.6,987.8,984.5,2022,11,30
2022-12-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.8,0.0,False,3.1,12.5,3.1,30,8.9,7.5,988.3,985.6,2022,12,1
2022-12-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,6.6,0.0,False,1.6,11.6,1.4,31,6.9,5.1,987.8,981.8,2022,12,2
2022-12-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,3.3,0.0,True,1.5,5.1,1.7,08,5.0,0.3,981.8,977.3,2022,12,3
2022-12-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,6.1,0.0,False,4.0,8.2,1.4,14,5.3,2.2,986.2,978.9,2022,12,4
2022-12-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,5.2,1.4,False,3.0,7.3,1.9,13,4.7,0.0,988.8,985.6,2022,12,5
2022-12-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.0,0.0,False,5.7,10.4,1.9,30,6.7,2.1,987.1,985.3,2022,12,6
2022-12-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.2,0.0,False,5.6,10.7,1.1,99,5.3,0.0,986.2,981.1,2022,12,7
2022-12-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.4,6.2,False,7.1,9.7,3.6,10,7.8,0.0,981.1,970.7,2022,12,8
2022-12-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.1,5.8,False,7.8,12.4,2.5,99,8.3,1.0,972.3,968.8,2022,12,9
2022-12-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,6.8,0.0,True,3.5,10.2,8.1,29,17.8,7.4,982.0,972.3,2022,12,10
2022-12-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,3.6,1.4,False,1.5,5.6,1.9,29,6.1,0.0,980.7,975.1,2022,12,11
2022-12-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,5.2,0.8,False,3.3,7.1,2.8,10,9.2,0.4,980.1,972.4,2022,12,12
2022-12-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.0,19.0,False,5.7,10.2,3.1,30,9.2,0.0,975.2,969.7,2022,12,13
2022-12-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,13.0,0.4,False,7.3,18.8,2.8,31,9.4,6.0,975.5,968.5,2022,12,14
2022-12-15,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.5,0.0,True,9.3,15.7,3.9,25,10.3,3.0,973.2,967.1,2022,12,15
2022-12-16,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.6,0.0,True,6.4,12.9,3.6,30,8.6,1.3,984.4,973.2,2022,12,16
2022-12-17,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.1,0.0,False,3.4,12.8,1.1,30,6.9,8.5,993.6,984.3,2022,12,17
2022-12-18,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.9,0.0,False,4.7,13.1,3.1,12,6.7,8.0,997.3,993.4,2022,12,18
2022-12-19,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.9,0.0,False,5.5,12.3,2.8,12,7.5,3.0,998.0,994.5,2022,12,19
2022-12-20,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.4,0.0,False,8.1,10.6,3.3,13,8.9,0.0,994.8,989.9,2022,12,20
2022-12-21,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.4,0.0,False,4.3,18.4,4.2,26,14.2,6.0,993.5,990.8,2022,12,21
2022-12-22,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.6,0.0,False,6.3,18.8,2.8,28,12.2,7.5,995.2,992.5,2022,12,22
2022-12-23,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,14.7,0.0,False,11.6,17.8,3.3,26,13.9,1.9,993.9,991.8,2022,12,23
2022-12-24,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,13.0,0.0,False,8.6,17.5,2.8,23,10.0,8.6,992.1,988.8,2022,12,24
2022-12-25,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.6,0.0,False,5.5,13.8,3.1,10,4.7,7.2,993.2,988.6,2022,12,25
2022-12-26,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.8,0.0,False,4.6,17.0,2.2,14,5.0,7.8,999.5,993.2,2022,12,26
2022-12-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.3,0.0,False,3.1,15.5,1.1,14,3.3,8.5,1001.5,998.1,2022,12,27
2022-12-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.2,0.0,False,3.4,13.1,2.2,10,5.8,6.2,998.1,991.3,2022,12,28
2022-12-29,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.4,0.6,False,6.3,16.5,3.6,24,11.4,1.8,991.7,988.7,2022,12,29
2022-12-30,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,14.6,0.0,False,10.2,18.9,4.4,25,15.6,5.2,994.8,987.9,2022,12,30
2022-12-31,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.0,0.0,False,6.4,17.5,2.5,28,11.1,8.4,995.8,993.1,2022,12,31
2023-01-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.8,0.0,False,4.7,13.0,2.8,10,6.9,3.7,995.1,990.3,2023,1,1
2023-01-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.8,0.0,False,8.8,14.9,2.2,24,8.3,2.9,997.4,991.0,2023,1,2
2023-01-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.2,0.0,False,4.5,13.9,4.4,31,8.3,8.3,1003.2,997.2,2023,1,3
2023-01-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.2,0.0,False,1.4,12.9,1.4,24,4.4,8.9,1004.8,1001.9,2023,1,4
2023-01-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,4.2,0.0,False,1.2,7.3,2.5,12,5.0,4.1,1002.4,996.6,2023,1,5
2023-01-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,2.2,0.0,False,0.4,4.0,1.9,12,5.8,0.0,997.6,994.4,2023,1,6
2023-01-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,3.3,0.2,False,0.4,6.2,1.9,12,7.2,0.6,994.6,987.3,2023,1,7
2023-01-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.9,1.4,False,5.9,9.9,3.6,12,6.9,0.1,987.3,979.6,2023,1,8
2023-01-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.0,0.0,False,5.8,14.3,5.0,33,12.8,8.3,997.6,984.0,2023,1,9
2023-01-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.8,0.0,False,1.7,15.9,2.5,28,6.7,8.9,999.2,995.3,2023,1,10
2023-01-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.0,0.0,False,2.9,13.0,6.1,30,13.1,2.1,1000.1,994.0,2023,1,11
2023-01-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.5,0.0,False,3.3,15.7,1.7,30,11.4,8.3,1000.0,995.0,2023,1,12
2023-01-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.8,0.0,False,2.5,15.2,5.0,32,10.6,7.1,998.4,995.2,2023,1,13
2023-01-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.5,0.0,False,1.8,13.2,1.9,24,5.8,5.6,998.1,990.8,2023,1,14
2023-01-15,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,6.6,0.0,True,3.3,9.9,5.0,32,14.2,1.8,991.6,987.7,2023,1,15
2023-01-16,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.1,4.6,False,7.2,15.0,4.4,28,24.2,0.0,987.7,965.2,2023,1,16
2023-01-17,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.6,0.2,False,2.7,14.5,4.7,29,21.4,2.1,968.9,962.0,2023,1,17
2023-01-18,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,5.8,0.4,False,2.8,8.8,5.6,31,15.6,4.0,985.6,968.2,2023,1,18
2023-01-19,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.2,0.2,False,3.1,11.4,8.9,27,21.1,4.1,987.3,977.0,2023,1,19
2023-01-20,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.8,0.0,False,3.9,11.6,10.0,31,19.2,7.5,990.6,979.7,2023,1,20
2023-01-21,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,5.6,0.0,False,2.7,8.4,7.8,32,17.2,9.2,992.7,989.0,2023,1,21
2023-01-22,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,5.0,0.0,False,1.7,8.4,11.4,31,20.3,9.3,995.0,991.1,2023,1,22
2023-01-23,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,3.6,0.0,False,1.3,5.8,10.8,33,21.7,7.3,994.2,989.4,2023,1,23
2023-01-24,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,3.4,0.0,False,-0.4,7.2,5.6,30,13.1,8.0,999.0,993.6,2023,1,24
2023-01-25,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,3.8,0.0,False,-0.4,8.1,8.6,31,16.4,6.7,998.9,991.8,2023,1,25
2023-01-26,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.7,0.0,False,4.3,11.1,8.3,32,17.8,9.3,991.8,984.2,2023,1,26
2023-01-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,6.0,0.0,False,3.3,8.6,10.8,32,22.5,9.0,987.6,984.1,2023,1,27
2023-01-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,5.2,0.0,False,2.7,7.8,9.2,31,18.3,9.5,992.8,987.2,2023,1,28
2023-01-29,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,4.6,0.0,False,1.5,7.8,5.6,30,13.3,8.8,998.9,992.7,2023,1,29
2023-01-30,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,3.6,0.0,False,-2.4,9.7,5.0,30,11.4,9.6,1000.1,997.0,2023,1,30
2023-01-31,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.9,0.0,False,3.0,12.8,6.4,32,15.0,9.8,998.8,996.6,2023,1,31
2023-02-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.6,0.0,False,3.7,13.5,5.6,31,12.8,9.7,1000.2,996.8,2023,2,1
2023-02-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.4,0.0,False,2.0,12.8,4.4,30,8.9,9.8,1001.7,998.9,2023,2,2
2023-02-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,6.6,0.0,False,-1.0,14.2,3.1,28,7.5,9.8,1003.6,999.8,2023,2,3
2023-02-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,9.8,0.0,False,2.0,17.6,6.9,30,16.1,9.8,1002.9,997.4,2023,2,4
2023-02-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,10.0,0.0,False,6.1,14.0,8.1,31,16.4,9.9,1004.2,998.3,2023,2,5
2023-02-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.0,0.0,False,3.7,12.4,2.8,30,16.7,9.6,998.3,994.6,2023,2,6
2023-02-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,3.6,7.0,False,1.9,5.3,2.5,29,7.5,0.0,996.6,993.3,2023,2,7
2023-02-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.2,0.0,False,3.9,10.6,1.7,28,4.4,1.1,998.7,996.5,2023,2,8
2023-02-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,5.6,0.2,False,1.8,9.5,1.9,99,4.4,3.1,1005.6,998.6,2023,2,9
2023-02-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,4.8,0.0,False,-1.3,10.9,1.1,11,4.2,9.7,1007.8,1004.9,2023,2,10
2023-02-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,4.6,0.0,False,-1.8,11.0,2.2,12,6.4,10.0,1006.0,1001.7,2023,2,11
2023-02-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,4.6,0.0,False,-2.2,11.3,1.9,12,6.7,10.0,1004.3,1001.0,2023,2,12
2023-02-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,6.0,0.0,False,-0.9,12.9,1.7,12,6.7,9.9,1005.7,1002.1,2023,2,13
2023-02-14,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,6.5,0.0,False,1.0,12.0,2.5,12,7.8,1.7,1003.5,998.1,2023,2,14
2023-02-15,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.5,0.0,False,2.6,14.4,1.4,99,4.7,9.8,999.9,997.3,2023,2,15
2023-02-16,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.2,0.0,False,0.1,16.2,0.8,26,5.6,10.0,1001.6,998.8,2023,2,16
2023-02-17,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.2,0.0,False,-0.3,16.8,0.6,09,3.3,10.2,1004.2,1000.4,2023,2,17
2023-02-18,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.7,0.0,False,-0.1,17.5,1.1,13,5.6,10.2,1002.5,997.2,2023,2,18
2023-02-19,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.1,0.0,False,3.1,19.1,1.4,29,4.4,9.7,998.9,995.1,2023,2,19
2023-02-20,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.4,0.0,False,3.4,19.5,1.7,11,7.2,9.0,997.4,991.2,2023,2,20
2023-02-21,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.0,0.0,False,6.0,18.0,2.2,14,6.7,3.5,991.9,986.1,2023,2,21
2023-02-22,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.2,0.0,False,6.5,17.8,3.6,29,9.4,7.7,988.2,984.0,2023,2,22
2023-02-23,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.8,1.0,False,4.2,11.3,5.3,30,11.7,0.1,984.0,976.9,2023,2,23
2023-02-24,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.1,0.0,False,1.5,12.7,1.4,21,6.9,10.7,981.9,977.2,2023,2,24
2023-02-25,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,5.8,0.0,False,0.3,11.4,3.3,29,10.8,5.0,978.2,974.0,2023,2,25
2023-02-26,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,6.3,0.0,False,2.7,9.9,13.9,32,26.1,8.3,980.0,974.1,2023,2,26
2023-02-27,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,3.4,0.0,False,0.3,6.4,7.8,32,21.1,10.7,987.3,979.8,2023,2,27
2023-02-28,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,4.4,0.0,False,0.8,8.1,11.4,31,21.7,9.8,989.9,986.5,2023,2,28
2023-03-01,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,5.0,0.0,False,0.7,9.2,5.8,30,13.3,10.8,989.6,984.0,2023,3,1
2023-03-02,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,5.4,0.0,False,0.6,10.2,7.8,31,16.9,5.3,989.4,986.1,2023,3,2
2023-03-03,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.1,0.0,False,3.8,10.4,7.8,31,17.5,9.0,991.5,988.2,2023,3,3
2023-03-04,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,7.8,0.0,False,1.3,14.3,4.7,31,10.0,10.9,992.4,987.5,2023,3,4
2023-03-05,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,8.2,0.0,False,-0.2,16.5,1.7,25,11.4,8.9,989.5,980.4,2023,3,5
2023-03-06,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,11.9,0.0,False,7.4,16.4,3.6,27,9.2,7.9,982.1,978.8,2023,3,6
2023-03-07,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,12.7,0.0,False,6.1,19.3,5.3,28,16.4,4.1,979.9,976.6,2023,3,7
2023-03-08,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,15.6,0.0,False,8.3,23.0,6.4,25,14.2,3.4,980.5,977.5,2023,3,8
2023-03-09,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,18.9,1.4,False,14.9,22.9,5.6,28,17.5,1.5,982.5,978.6,2023,3,9
2023-03-10,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,16.6,0.0,False,12.2,21.1,4.2,27,17.8,9.5,988.5,982.0,2023,3,10
2023-03-11,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,18.8,0.0,False,13.1,24.6,4.4,29,11.4,9.7,989.0,985.1,2023,3,11
2023-03-12,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,20.3,0.0,False,14.8,25.8,3.3,30,8.6,10.0,991.1,986.3,2023,3,12
2023-03-13,9434,"ZARAGOZA, AEROPUERTO",ZARAGOZA,249,20.5,0.0,False,12.3,28.7,5.6,28,23.1,9.0,986.8,976.5,2023,3,13
